name,id,alias,image_url,is_closed,url,review_count,categories,rating,coordinates_latitude,coordinates_longitude,transactions_delivery,transactions_pickup,transactions_restaurant_reservation,price,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,display_address,phone,display_phone,distance
Old Town Aquarium,ZuYoA_AdmeR0pSP1xBU3PA,old-town-aquarium-60641,https://s3-media2.fl.yelpcdn.com/bphoto/81nRzvyhf8HqUWFzjl88tg/o.jpg,False,https://www.yelp.com/biz/old-town-aquarium-60641?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,133,"aquariumservices | Aquarium Services, aquariums | Aquariums",4.0,41.95373717,-87.72839067,False,False,False,,4018 W Irving Park Rd,,,60641,60610,US,IL,"4018 W Irving Park Rd, 60641, IL 60610",+13126428763,(312) 642-8763,1717.480343906352
Lutz Cafe & Pastry Shop,tJjXVVcw5-LdHCApK-RV3g,lutz-cafe-and-pastry-shop-chicago-4,https://s3-media2.fl.yelpcdn.com/bphoto/cMjgtYwRYh-nL3w2oKG9lw/o.jpg,False,https://www.yelp.com/biz/lutz-cafe-and-pastry-shop-chicago-4?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,390,"bakeries | Bakeries, desserts | Desserts, customcakes | Custom Cakes",4.0,41.96156,-87.69089,True,True,False,$$,2458 W Montrose Ave,,,Chicago,60618,US,IL,"2458 W Montrose Ave, Chicago, IL 60618",+17734787785,(773) 478-7785,2629.1005391813037
Roost Chicken & Biscuits,vz1aN17saAgwhRD8kneCGw,roost-chicken-and-biscuits-chicago-2,https://s3-media2.fl.yelpcdn.com/bphoto/TOdTnm-bT6zwlpdU62bStg/o.jpg,False,https://www.yelp.com/biz/roost-chicken-and-biscuits-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,749,"southern | Southern, desserts | Desserts, tradamerican | American (Traditional)",4.0,41.954214,-87.666774,True,True,False,$$,1467 W Irving Park Rd,,,Chicago,60613,US,IL,"1467 W Irving Park Rd, Chicago, IL 60613",+13122615564,(312) 261-5564,4782.133674279904
Aroy Thai Restaurant,W3G0ytMhEITrWhJGCZ3D0g,aroy-thai-restaurant-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/bM3jt1-P1COXum2WeDbvRA/o.jpg,False,https://www.yelp.com/biz/aroy-thai-restaurant-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,410,thai | Thai,4.0,41.966782,-87.679292,True,False,False,$$,4654 N Damen Ave,,,Chicago,60625,US,IL,"4654 N Damen Ave, Chicago, IL 60625",+17732758360,(773) 275-8360,3483.3063270146636
Lincoln Park Zoo,RQmbLZvI7XyFQd2JgNDVig,lincoln-park-zoo-chicago-3,https://s3-media2.fl.yelpcdn.com/bphoto/Y1syO4zq5eDyBHJOeTMdZw/o.jpg,False,https://www.yelp.com/biz/lincoln-park-zoo-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1260,zoos | Zoos,4.5,41.9209148287011,-87.6336050034629,False,False,False,,2001 N Clark St,,,Chicago,60614,US,IL,"2001 N Clark St, Chicago, IL 60614",+13127422000,(312) 742-2000,8976.623554866315
Demera Ethiopian Restaurant,JDNZxz0ud7zhuPo5pqznMA,demera-ethiopian-restaurant-chicago-2,https://s3-media2.fl.yelpcdn.com/bphoto/DjsLDl1zqGB8XVOXyDL3sQ/o.jpg,False,https://www.yelp.com/biz/demera-ethiopian-restaurant-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1072,ethiopian | Ethiopian,4.0,41.96918,-87.65931,True,True,False,$$,4801 N Broadway St,,,Chicago,60640,US,IL,"4801 N Broadway St, Chicago, IL 60640",+17733348787,(773) 334-8787,5115.8202733933085
The Wormhole Coffee,jImBrAd65LeLWne9lfK2tg,the-wormhole-coffee-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/Ih_eW4YVmv99pAUG895TQg/o.jpg,False,https://www.yelp.com/biz/the-wormhole-coffee-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1131,"coffee | Coffee & Tea, cafes | Cafes",4.5,41.90828,-87.67471,True,False,False,$,1462 N Milwaukee Ave,,,Chicago,60622,US,IL,"1462 N Milwaukee Ave, Chicago, IL 60622",+17736612468,(773) 661-2468,7717.514923854225
Taco In A Bag,PEG6gRkU_z89nUcDgyAGFg,taco-in-a-bag-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/V_gUxFlr0rTz1e2PCXFDtQ/o.jpg,False,https://www.yelp.com/biz/taco-in-a-bag-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,424,newamerican | American (New),4.0,41.965153,-87.686045,True,True,False,$,4603 N Lincoln Ave,,,Chicago,60625,US,IL,"4603 N Lincoln Ave, Chicago, IL 60625",+18722035913,(872) 203-5913,2944.476238461138
Volare Ristorante Italiano,7vsOVA4wrHP6f3DMQdD8og,volare-ristorante-italiano-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/Jy8HuS2uIT7LfKfsAiDqVw/o.jpg,False,https://www.yelp.com/biz/volare-ristorante-italiano-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,2104,italian | Italian,4.0,41.8915901798304,-87.6225186472213,True,True,True,$$,201 E Grand Ave,,,Chicago,60611,US,IL,"201 E Grand Ave, Chicago, IL 60611",+13124109900,(312) 410-9900,11825.319306801355
Cafe Beograd,91ARglBbekWzfpcouA1GtA,cafe-beograd-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/1y2-qkOh4s4Tn0Fm_-NJsg/o.jpg,False,https://www.yelp.com/biz/cafe-beograd-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,195,"coffee | Coffee & Tea, modern_european | Modern European",4.0,41.95371,-87.70216,True,True,False,$$,2933 W Irving Park Rd,,,Chicago,60618,US,IL,"2933 W Irving Park Rd, Chicago, IL 60618",+17734787575,(773) 478-7575,2269.580027937883
Do-Rite Donuts & Chicken,cyoEeLb5rc9ZAeTO2dkEUQ,do-rite-donuts-and-chicken-chicago-4,https://s3-media3.fl.yelpcdn.com/bphoto/XjQbOmLaJa29MOJIiGyR5w/o.jpg,False,https://www.yelp.com/biz/do-rite-donuts-and-chicken-chicago-4?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1169,"donuts | Donuts, coffee | Coffee & Tea, breakfast_brunch | Breakfast & Brunch",4.5,41.894028,-87.6213298,True,True,False,$,233 E Erie St,,,Chicago,60611,US,IL,"233 E Erie St, Chicago, IL 60611",+13123441374,(312) 344-1374,11700.252795682723
Middle East Bakery & Grocery,ARfLLgpCRmO3a7758UXiiw,middle-east-bakery-and-grocery-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/HOGaaaqUVuWpIT_yRVSypA/o.jpg,False,https://www.yelp.com/biz/middle-east-bakery-and-grocery-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,357,"bakeries | Bakeries, mideastern | Middle Eastern, intlgrocery | International Grocery",4.5,41.9763326,-87.6686814,True,True,False,$$,1512 W Foster Ave,,,Chicago,60640,US,IL,"1512 W Foster Ave, Chicago, IL 60640",+17735612224,(773) 561-2224,4435.8141690152825
Aztlan Mexican Grill 1inc,5Dfa1Z_x82uY4xEE6bUkOw,aztlan-mexican-grill-1inc-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/kIYPeKcOVnaYtkaf-I-7Pg/o.jpg,False,https://www.yelp.com/biz/aztlan-mexican-grill-1inc-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,30,mexican | Mexican,4.5,41.9612836,-87.7128571,True,True,False,,3358 W Montrose Ave,,,Chicago,60618,US,IL,"3358 W Montrose Ave, Chicago, IL 60618",+17734632774,(773) 463-2774,1057.7716614110802
Alaska Paleteria Y Neveria,QPOPnBEGRHsoUpEhzO05Yg,alaska-paleteria-y-neveria-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/M9Wr2IxIBm9ttQ1c0dRafg/o.jpg,False,https://www.yelp.com/biz/alaska-paleteria-y-neveria-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,59,"icecream | Ice Cream & Frozen Yogurt, desserts | Desserts",4.5,41.95412,-87.7148,True,False,False,$,3446 W Irving Park Rd,,,Chicago,60618,US,IL,"3446 W Irving Park Rd, Chicago, IL 60618",+17732798135,(773) 279-8135,1683.653071268761
Kim’s Home Cooking,OEin7lmuVQPvD2JK38Uf8A,kim-s-home-cooking-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/HKsmMQ4cqKiJ7408COQmpA/o.jpg,False,https://www.yelp.com/biz/kim-s-home-cooking-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,29,korean | Korean,4.5,41.9693106823458,-87.7081189433495,True,True,False,$$,4829 N Kedzie Ave,,,Chicago,60625,US,IL,"4829 N Kedzie Ave, Chicago, IL 60625",+17735096538,(773) 509-6538,1099.7976890279494
Slim's,QPr7dxBlnNipJ0R5-GMd-w,slims-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/uQCc-zvj7ipT5jLJApHjmg/o.jpg,False,https://www.yelp.com/biz/slims-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,369,"sandwiches | Sandwiches, tradamerican | American (Traditional), halal | Halal",4.0,41.9615868227063,-87.6799042895436,True,True,False,$,2020 W Montrose Ave,,,Chicago,60618,US,IL,"2020 W Montrose Ave, Chicago, IL 60618",+17738787546,(773) 878-7546,3511.13498931168
Calo Pizzeria Restaurant & Lounge,oLM9piDKbj2PDgy-m3XEcQ,calo-ristorante-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/vDZEI9knE70QU8mSbUKUaQ/o.jpg,False,https://www.yelp.com/biz/calo-ristorante-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1010,"pizza | Pizza, italian | Italian",4.0,41.97934,-87.66793,True,True,False,$$,5343 N Clark St,,,Chicago,60640,US,IL,"5343 N Clark St, Chicago, IL 60640",+17732717725,(773) 271-7725,4581.280225401741
Royal Thai Restaurant,Rw0xPco50HMr9JNiqgiGnQ,royal-thai-restaurant-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/YeVHyE3zZ5aYTwrQsLvEiQ/o.jpg,False,https://www.yelp.com/biz/royal-thai-restaurant-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,287,thai | Thai,4.0,41.9612451,-87.684196,True,True,False,$,2209 W Montrose Ave,,,Chicago,60618,US,IL,"2209 W Montrose Ave, Chicago, IL 60618",+17735090007,(773) 509-0007,3171.2467242319394
Maple & Ash,UK5Xb8xqUOUBi5vQu0bQXQ,maple-and-ash-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/lgSei6itROdbc1SGqqgTlA/o.jpg,False,https://www.yelp.com/biz/maple-and-ash-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1334,"steak | Steakhouses, seafood | Seafood, breakfast_brunch | Breakfast & Brunch",4.5,41.9021130633339,-87.6286945502972,True,True,False,$$$$,8 W Maple St,,,Chicago,60610,US,IL,"8 W Maple St, Chicago, IL 60610",+13129448888,(312) 944-8888,10635.437683436434
City News Cafe,MIdxs7sV-JZ1-Q7Z4g8ZzA,city-news-cafe-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/nT0dp8vtY_4_fhwvaatSGA/o.jpg,False,https://www.yelp.com/biz/city-news-cafe-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,89,coffee | Coffee & Tea,4.5,41.9541092,-87.7476273,True,True,False,$,4018 N Cicero Ave,,,Chicago,60641,US,IL,"4018 N Cicero Ave, Chicago, IL 60641",+17735457377,(773) 545-7377,2680.970846113503
XOchimilco Mexican Restaurant,--Yw337vTC4fLKRCaw-PLQ,xochimilco-mexican-restaurant-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/TVLo6XcMWgGskOqivUvQIg/o.jpg,False,https://www.yelp.com/biz/xochimilco-mexican-restaurant-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,128,mexican | Mexican,5.0,41.9616665,-87.6802497,True,True,False,$$,2030-32 W Montrose Ave,,,Chicago,60618,US,IL,"2030-32 W Montrose Ave, Chicago, IL 60618",+17736611534,(773) 661-1534,3481.335481981909
Chiya Chai Cafe,2cETD5PTiMqD7LihZN0TRg,chiya-chai-cafe-chicago-3,https://s3-media1.fl.yelpcdn.com/bphoto/ceGVL07gxRklJ6gZPgJJtQ/o.jpg,False,https://www.yelp.com/biz/chiya-chai-cafe-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,412,"coffee | Coffee & Tea, foodstands | Food Stands",4.0,41.9314223820557,-87.7114093648563,True,True,True,$$,2770 N Milwaukee Ave,,,Chicago,60647,US,IL,"2770 N Milwaukee Ave, Chicago, IL 60647",+17733607541,(773) 360-7541,4195.772059868265
Jeff's Red Hots,VVL_iqvKG8YGFjwyCo9quw,jeffs-red-hots-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/CFJwHwEX2q-E9ZlHNK4W7A/o.jpg,False,https://www.yelp.com/biz/jeffs-red-hots-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,163,"hotdog | Hot Dogs, burgers | Burgers",4.5,41.951713,-87.746894,True,True,False,$,3901 N Cicero Ave,,,Chicago,60641,US,IL,"3901 N Cicero Ave, Chicago, IL 60641",+17737771513,(773) 777-1513,2809.984794360992
Gibsons Bar & Steakhouse,sNQglz_HoXgnUi1KTN3Iew,gibsons-bar-and-steakhouse-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/HfAuCT3Rq_PmgAhNEeuF3A/o.jpg,False,https://www.yelp.com/biz/gibsons-bar-and-steakhouse-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1964,"steak | Steakhouses, wine_bars | Wine Bars",4.0,41.901412,-87.628179,False,False,False,$$$,1028 N Rush St,,,Chicago,60611,US,IL,"1028 N Rush St, Chicago, IL 60611",+13122668999,(312) 266-8999,10720.274875282532
Pride Sushi and Thai,Dks6hZZIjXr2S0KV7_z-wg,pride-sushi-and-thai-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/YJwOJH21jXYxy2-3f08OSA/o.jpg,False,https://www.yelp.com/biz/pride-sushi-and-thai-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,214,"japanese | Japanese, thai | Thai, sushi | Sushi Bars",4.5,41.99071,-87.69734,True,True,False,$$,2706 W Peterson Ave,,,Chicago,60659,US,IL,"2706 W Peterson Ave, Chicago, IL 60659",+17733813354,(773) 381-3354,3172.1817723262557
Feyrous Pastries,Ngt2VYN04pIn_Q2fY7sO0Q,feyrous-pastries-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/7Wbec4P57Ti1ZZINNGqbww/o.jpg,False,https://www.yelp.com/biz/feyrous-pastries-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,23,bakeries | Bakeries,5.0,41.9633798,-87.7084918,False,False,False,$,4510 N Kedzie Ave,,,Chicago,60625,US,IL,"4510 N Kedzie Ave, Chicago, IL 60625",+17734784230,(773) 478-4230,1208.3587592156298
Pizza Art Cafe,6M4TSWnaZEjne9bZQAwMHw,pizza-art-cafe-chicago-3,https://s3-media1.fl.yelpcdn.com/bphoto/8UnOx0RXuiRo_A3jwlEPog/o.jpg,False,https://www.yelp.com/biz/pizza-art-cafe-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,409,"pizza | Pizza, italian | Italian",3.5,41.96651,-87.69399,True,True,False,$$,4658 N Rockwell St,,,Chicago,60625,US,IL,"4658 N Rockwell St, Chicago, IL 60625",+17735390645,(773) 539-0645,2279.4780169700794
90 Miles Cuban Café,IuFEm-19YYh49T5ZlvwkDA,90-miles-cuban-café-chicago-4,https://s3-media2.fl.yelpcdn.com/bphoto/AymKortJrsQkmf5MW9EOvw/o.jpg,False,https://www.yelp.com/biz/90-miles-cuban-caf%C3%A9-chicago-4?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,774,"cuban | Cuban, sandwiches | Sandwiches",4.0,41.9380569458008,-87.6858062744141,True,True,False,$$,3101 N Clybourn Ave,,,Chicago,60618,US,IL,"3101 N Clybourn Ave, Chicago, IL 60618",+17732482822,(773) 248-2822,4484.444383344079
Buona Terra,jlVvQOf4YE3ZO1gMFSAdww,buona-terra-chicago-2,https://s3-media3.fl.yelpcdn.com/bphoto/fEJngEGPJmOxswM08AEOiQ/o.jpg,False,https://www.yelp.com/biz/buona-terra-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,631,"italian | Italian, wine_bars | Wine Bars",4.5,41.92788,-87.69722,True,False,False,$$,2535 N California Ave,,,Chicago,60647,US,IL,"2535 N California Ave, Chicago, IL 60647",+17732893800,(773) 289-3800,4940.943317604518
Bia's Café Marianao,pAHABLrE2cVSFPQvk_xu7Q,bias-café-marianao-chicago-2,https://s3-media3.fl.yelpcdn.com/bphoto/SYjZ-MIUH2dzHIWopMWMLQ/o.jpg,False,https://www.yelp.com/biz/bias-caf%C3%A9-marianao-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,100,"sandwiches | Sandwiches, cafes | Cafes, cuban | Cuban",4.5,41.946,-87.73617,True,True,False,$,4323 W Addison St,,,Chicago,60641,US,IL,"4323 W Addison St, Chicago, IL 60641",+17739930178,(773) 993-0178,2767.6547974551504
Fogo de Chão,43rd1LKcZRIunySzbMsyLQ,fogo-de-chão-chicago-4,https://s3-media3.fl.yelpcdn.com/bphoto/HCZ8ZI62X9INFxjwsQkwuQ/o.jpg,False,https://www.yelp.com/biz/fogo-de-ch%C3%A3o-chicago-4?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1639,"brazilian | Brazilian, steak | Steakhouses",4.5,41.89418,-87.63251,True,False,False,$$$,661 N Lasalle Blvd,,,Chicago,60654,US,IL,"661 N Lasalle Blvd, Chicago, IL 60654",+13129329330,(312) 932-9330,11071.72991193168
Ghareeb Nawaz,sYzkzjM2upp2vW32vPaJ9w,ghareeb-nawaz-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/N3_mF1-IkaPoewAIT0ntkQ/o.jpg,False,https://www.yelp.com/biz/ghareeb-nawaz-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,841,"indpak | Indian, pakistani | Pakistani",4.0,41.997979,-87.681612,True,True,False,$,2032 W Devon Ave,,,Chicago,60659,US,IL,"2032 W Devon Ave, Chicago, IL 60659",+17737615300,(773) 761-5300,4648.163911631774
Wolfy's,QNgAWNaFfJ13M4iNSO482g,wolfys-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/b01Oh08k9JfxrfcR2ceegQ/o.jpg,False,https://www.yelp.com/biz/wolfys-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,288,"hotdog | Hot Dogs, sandwiches | Sandwiches",4.0,41.9907626706711,-87.6985761569792,True,False,False,$,2734 W Peterson Ave,,,Chicago,60659,US,IL,"2734 W Peterson Ave, Chicago, IL 60659",+17737430207,(773) 743-0207,3118.4643982843218
Surge Coffee Bar & Billiards,WD-saOnTF2oCKNlpagYQ5Q,surge-coffee-bar-and-billiards-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/Zse_zd39ml88s9BNugB0Ew/o.jpg,False,https://www.yelp.com/biz/surge-coffee-bar-and-billiards-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,61,"poolhalls | Pool Halls, coffee | Coffee & Tea, sportsbars | Sports Bars",4.5,41.96091,-87.70994,True,True,False,$$,3241 W Montrose Ave,,,Chicago,60618,US,IL,"3241 W Montrose Ave, Chicago, IL 60618",+17739618096,(773) 961-8096,1261.5607844943665
North Park Village Nature Center,GrH6NSrafrWeUIkTzx87-g,north-park-village-nature-center-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/vUOIld81qELfO4pIYH2kYw/o.jpg,False,https://www.yelp.com/biz/north-park-village-nature-center-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,64,parks | Parks,4.5,41.9878746037679,-87.7244325590962,False,False,False,,5801 N Pulaski Rd,,,Chicago,60646,US,IL,"5801 N Pulaski Rd, Chicago, IL 60646",+13127445472,(312) 744-5472,2178.761804010408
3 Arts Club Cafe,_wtMT97gelNAyfI82FPFvA,3-arts-club-cafe-chicago-8,https://s3-media2.fl.yelpcdn.com/bphoto/BMj_4p3YTuuxde1i9psu9w/o.jpg,False,https://www.yelp.com/biz/3-arts-club-cafe-chicago-8?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1091,"cafes | Cafes, tradamerican | American (Traditional), mediterranean | Mediterranean",4.5,41.906107,-87.630336,True,False,False,$$,1300 N Dearborn Pkwy,,,Chicago,60610,US,IL,"1300 N Dearborn Pkwy, Chicago, IL 60610",+13124759116,(312) 475-9116,10232.052159001569
Scooter's Frozen Custard,O_l0yHp_Lh5YqoOPVs16Og,scooters-frozen-custard-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/77Y6exOIVbTuIkHBDWZrCg/o.jpg,False,https://www.yelp.com/biz/scooters-frozen-custard-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,601,icecream | Ice Cream & Frozen Yogurt,4.5,41.93980505865,-87.6709152248584,False,False,False,$,1658 W Belmont Ave,,,Chicago,60657,US,IL,"1658 W Belmont Ave, Chicago, IL 60657",+17732446415,(773) 244-6415,5246.446787318524
The Crab Pad,sYL9ux7ncnJzAHHppuMQ9w,the-crab-pad-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/7TyCiUwyNCYpuPvmAgrnDQ/o.jpg,False,https://www.yelp.com/biz/the-crab-pad-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,504,"seafood | Seafood, cajun | Cajun/Creole, desserts | Desserts",4.5,41.92744,-87.70424,True,True,False,$$,2529 N Milwaukee Ave,,,Chicago,60647,US,IL,"2529 N Milwaukee Ave, Chicago, IL 60647",+17733608332,(773) 360-8332,4774.315006874979
Elizabeth Restaurant,KPQTn3g1aawws-rp6A3hNg,elizabeth-restaurant-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/WXPG5SN94UrApa7xQYqgTw/o.jpg,False,https://www.yelp.com/biz/elizabeth-restaurant-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,193,newamerican | American (New),4.0,41.96954,-87.68863,False,False,False,$$$$,4835 N Western Ave,Unit D,,Chicago,60625,US,IL,"4835 N Western Ave, Unit D, Chicago, IL 60625",,,2713.3630795614804
Original Alps Pancake House,__Cyg8dz3HY6tKuOYk0X7w,original-alps-pancake-house-chicago-3,https://s3-media3.fl.yelpcdn.com/bphoto/lgqDxOY1fd2J9ActRIms3w/o.jpg,False,https://www.yelp.com/biz/original-alps-pancake-house-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,264,"breakfast_brunch | Breakfast & Brunch, tradamerican | American (Traditional)",3.5,41.95345,-87.71927,True,True,False,$$,3637 W Irving Park Rd,,,Chicago,60618,US,IL,"3637 W Irving Park Rd, Chicago, IL 60618",+17732675112,(773) 267-5112,1664.8322310958374
